record_type,area_code,sec,sub,icao,runway_id,rwy_length_ft,rwy_mag_brg_tenths,lat_raw,lon_raw,rwy_grad_pct100,lthr_elev_ft,dthr_ft,tch_raw,rwy_width_ft,loc_mls_gls_ident,loc_cat_class,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,P,G,UKLL,RW31,10843,3100,N49475966,E023582345,,01074,0394,50,148,ILV,,S,Simulation application continuation,,,,65307,1804,SEEUP UKLLUKGRW31    1108433100 N49475966E023582345               01074039450148 ILV  0000                                 ,SEEUP UKLLUKGRW31    2S                            31576Y        L01074                                                    
S,EEU,P,G,UKLN,RW15,07270,1480,N48160620,E025582389,,00801,0000,52,138,ICN,,S,Simulation application continuation,,,,65448,1812,SEEUP UKLNUKGRW15    1072701480 N48160620E025582389               00801000052138 ICN  0000                                 ,SEEUP UKLNUKGRW15    2S                            15310Y        L00801                                                    
S,EEU,P,G,UKLN,RW33,07270,3280,N48150222,E025591252,,00826,0000,54,138,ICR,,S,Simulation application continuation,,,,65450,1812,SEEUP UKLNUKGRW33    1072703280 N48150222E025591252               00826000054138 ICR  0000                                 ,SEEUP UKLNUKGRW33    2S                            33310Y        L00826                                                    
S,EEU,P,G,UKLR,RW11,08615,1120,N50364835,E026072908,,00748,0000,50,138,,,S,Simulation application continuation,,,,65537,1709,SEEUP UKLRUKGRW11    1086151120 N50364835E026072908               00748000050138      0000                                 ,SEEUP UKLRUKGRW11    2S                            11832Y        L00748                                                    
S,EEU,P,G,UKLR,RW29,08615,2920,N50360802,E026092664,,00751,0000,50,138,,,S,Simulation application continuation,,,,65539,1709,SEEUP UKLRUKGRW29    1086152920 N50360802E026092664               00751000050138      0000                                 ,SEEUP UKLRUKGRW29    2S                            29832Y        L00751                                                    
S,EEU,P,G,UKLU,RW10,06686,0970,N48381164,E022145892,+0140,00373,0000,50,131,,,S,Simulation application continuation,,,,65575,2109,SEEUP UKLUUKGRW10    1066860970 N48381164E022145892+0140          00373000050131      0000                                 ,SEEUP UKLUUKGRW10    2S                            10329Y        L00373                                                    
S,EEU,P,G,UKLU,RW28,06686,2770,N48380123,E022160546,-0140,00377,2093,50,131,,,S,Simulation application continuation,,,,65577,2002,SEEUP UKLUUKGRW28    1066862770 N48380123E022160546-0140          00377209350131      0000                                 ,SEEUP UKLUUKGRW28    2S                            28329Y        L00377                                                    
S,EEU,P,G,UKOH,RW03,08202,0260,N46395960,E032295052,,00137,0000,55,138,IHE,,S,Simulation application continuation,,,,65637,1803,SEEUP UKOHUKGRW03    1082020260 N46395960E032295052               00137000055138 IHE  0000                                 ,SEEUP UKOHUKGRW03    2S                            03299Y        L00137                                                    
S,EEU,P,G,UKOH,RW21,08202,2060,N46410747,E032305453,,00139,0000,50,138,,,S,Simulation application continuation,,,,65639,1803,SEEUP UKOHUKGRW21    1082022060 N46410747E032305453               00139000050138      0000                                 ,SEEUP UKOHUKGRW21    2S                            21299Y        L00139                                                    
S,EEU,P,G,UKON,RW04,08383,0440,N47030273,E031542292,+0390,00152,0000,50,144,,,S,Simulation application continuation,,,,65692,2006,SEEUP UKONUKGRW04    1083830440 N47030273E031542292+0390          00152000050144      0000                                 ,SEEUP UKONUKGRW04    2S                            05060Y        L00152                                                    
S,EEU,P,G,UKON,RW22,08383,2240,N47035525,E031555648,-0390,00185,0000,50,144,,,S,Simulation application continuation,,,,65694,1808,SEEUP UKONUKGRW22    1083832240 N47035525E031555648-0390          00185000050144      0000                                 ,SEEUP UKONUKGRW22    2S                            23060Y        L00185                                                    
S,EEU,P,G,UKOO,RW16,09186,1560,N46261745,E030400530,-0100,00174,0000,54,148,IOD,,S,Simulation application continuation,,,,66183,2107,SEEUP UKOOUKGRW16    1091861560 N46261745E030400530-0100          00174000054148 IOD  0000                                 ,SEEUP UKOOUKGRW16    2S                            16338Y        L00174                                                    
S,EEU,P,G,UKOO,RW34,09186,3360,N46245063,E030404278,+0100,00164,0000,54,148,IOE,,S,Simulation application continuation,,,,66185,2107,SEEUP UKOOUKGRW34    1091863360 N46245063E030404278+0100          00164000054148 IOE  0000                                 ,SEEUP UKOOUKGRW34    2S                            34338Y        L00164                                                    
S,EEU,P,G,UKWW,RW13,08202,1320,N49150327,E028360840,,00971,0000,50,138,,,S,Simulation application continuation,,,,66298,2005,SEEUP UKWWUKGRW13    1082021320 N49150327E028360840               00971000050138      0000                                 ,SEEUP UKWWUKGRW13    2S                            13820Y        L00971                                                    
S,EEU,P,G,UKWW,RW31,08202,3120,N49140294,E028373079,,00968,0000,52,138,IWN,,S,Simulation application continuation,,,,66300,1902,SEEUP UKWWUKGRW31    1082023120 N49140294E028373079               00968000052138 IWN  0000                                 ,SEEUP UKWWUKGRW31    2S                            31820Y        L00968                                                    
S,EEU,P,G,ULAA,RW08,08202,0780,N64360551,E040412604,,00042,0000,52,148,IAZ,,S,Simulation application continuation,,,,66748,2504,SEEUP ULAAULGRW08    1082020780 N64360551E040412604               00042000052148 IAZ  0000                                 ,SEEUP ULAAULGRW08    2S                            09647Y        T00060                                                    
S,EEU,P,G,ULAA,RW26,08202,2580,N64355638,E040443305,,00052,0000,57,148,IKM,,S,Simulation application continuation,,,,66750,2504,SEEUP ULAAULGRW26    1082022580 N64355638E040443305               00052000057148 IKM  0000                                 ,SEEUP ULAAULGRW26    2S                            27650Y        T00059                                                    
S,EEU,P,G,ULAH,RW12,08009,1200,N64265920,E040241959,,00056,0000,50,105,,,S,Simulation application continuation,,,,66775,2304,SEEUP ULAHULGRW12    1080091200 N64265920E040241959               00056000050105      0000                                 ,SEEUP ULAHULGRW12    2S                            13826Y        L00056                                                    
S,EEU,P,G,ULAH,RW30,08009,3000,N64260036,E040262103,,00070,0000,50,105,,,S,Simulation application continuation,,,,66777,2304,SEEUP ULAHULGRW30    1080093000 N64260036E040262103               00070000050105      0000                                 ,SEEUP ULAHULGRW30    2S                            31829Y        L00070                                                    
S,EEU,P,G,ULAM,RW06,08406,0580,N67381931,E053052895,,00030,0000,50,131,G06A,,S,Simulation application continuation,,,,67470,2101,SEEUP ULAMULGRW06    1084060580 N67381931E053052895               00030000050131 G06A 0000                                 ,SEEUP ULAMULGRW06    2S                            08208Y        L00030                                                    
S,EEU,P,G,ULAM,RW24,08406,2380,N67383066,E053090406,,00041,0000,51,131,IRK,,S,Simulation application continuation,,,,67472,2403,SEEUP ULAMULGRW24    1084062380 N67383066E053090406               00041000051131 IRK  0000                                 ,SEEUP ULAMULGRW24    2S                            26214Y        T00043                                                    
S,EEU,P,G,ULLI,RW10L,11145,0950,N59483509,E030144347,,00061,0000,54,197,IPU,,S,Simulation application continuation,,,,68242,2304,SEEUP ULLIULGRW10L   1111450950 N59483509E030144347               00061000054197 IPU  0000                                 ,SEEUP ULLIULGRW10L   2S                            10644Y        T00065                                                    
S,EEU,P,G,ULLI,RW10R,12402,0950,N59475971,E030130602,,00067,0000,53,197,IPK,,S,Simulation application continuation,,,,68244,2510,SEEUP ULLIULGRW10R   1124020950 N59475971E030130602               00067000053197 IPK  0000                                 ,SEEUP ULLIULGRW10R   2S                            10639Y        T00073                                                    
S,EEU,P,G,ULLI,RW28L,12402,2750,N59472518,E030165850,,00079,0000,57,197,IPO,,S,Simulation application continuation,,,,68246,2213,SEEUP ULLIULGRW28L   1124022750 N59472518E030165850               00079000057197 IPO  0000                                 ,SEEUP ULLIULGRW28L   2S                            28645Y        T00079                                                    
S,EEU,P,G,ULLI,RW28R,11145,2750,N59480397,E030181244,,00066,0000,50,197,IPL,,S,Simulation application continuation,,,,68248,2213,SEEUP ULLIULGRW28R   1111452750 N59480397E030181244               00066000050197 IPL  0000                                 ,SEEUP ULLIULGRW28R   2S                            28649Y        L00066                                                    
S,EEU,P,G,ULMK,RW11,08189,1120,N67281087,E033334586,,00518,0000,51,138,IIO,,S,Simulation application continuation,,,,68576,2203,SEEUP ULMKULGRW11    1081891120 N67281087E033334586               00518000051138 IIO  0000                                 ,SEEUP ULMKULGRW11    2S                            12826Y        L00518                                                    
S,EEU,P,G,ULMK,RW29,08189,2920,N67272096,E033363071,,00485,0000,50,138,G29A,,S,Simulation application continuation,,,,68578,2407,SEEUP ULMKULGRW29    1081892920 N67272096E033363071               00485000050138 G29A 0000                                 ,SEEUP ULMKULGRW29    2S                            30830Y        L00485                                                    
S,EEU,P,G,ULMM,RW13,08202,1290,N68472799,E032440244,,00242,0000,51,138,IPF,,S,Simulation application continuation,,,,69045,2505,SEEUP ULMMULGRW13    1082021290 N68472799E032440244               00242000051138 IPF  0000                                 ,SEEUP ULMMULGRW13    2S                            14615Y        T00242                                                    
S,EEU,P,G,ULMM,RW31,08202,3090,N68462095,E032460642,,00267,0000,50,138,IRD,,S,Simulation application continuation,,,,69047,2505,SEEUP ULMMULGRW31    1082023090 N68462095E032460642               00267000050138 IRD  0000                                 ,SEEUP ULMMULGRW31    2S                            32618Y        T00267                                                    
