record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,ils_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,sim_cont_appl_code,sim_cont_appl_label,sim_cont_sim_facility_characteristics,sim_cont_sim_magnetic_variation,sim_cont_sim_facility_elevation,sim_cont_sim_file_record_number,sim_cont_sim_cycle_date,primary_1_123,sim_cont_1_123
S,EEU,D,,UIUU,UI,,IUL,UI,11130,ITDN,,,IUL,N51483010,E107251590,,01700,0,02,116,WGE,MUKHINO,S,Simulation application continuation,UN,W0064,01700,73439,2509,SEEUD UIUUUI IUL   UI111130 ITDN                   IUL N51483010E107251590     01700002116WGEMUKHINO                       ,SEEUD UIUUUI IUL   UI2S    UN                                             W006401700                                       
S,EEU,D,,UIUU,UI,,IZD,UI,11030,ITDN,,,IZD,N51484870,E107273820,,01660,0,02,116,WGE,MUKHINO,S,Simulation application continuation,UN,W0064,01660,73441,2509,SEEUD UIUUUI IZD   UI111030 ITDN                   IZD N51484870E107273820     01660002116WGEMUKHINO                       ,SEEUD UIUUUI IZD   UI2S    UN                                             W006401660                                       
S,EEU,D,,UKDE,UK,,IZP,UK,11150,IT N,,,IZP,N47523140,E035190320,,00372,0,,187,WGE,ZAPORIZHZHIA,S,Simulation application continuation,UU,E0084,00372,73443,1910,SEEUD UKDEUK IZP   UK111150 IT N                   IZP N47523140E035190320     003720  187WGEZAPORIZHZHIA                  ,SEEUD UKDEUK IZP   UK2S    UU                                             E008400372                                       
S,EEU,D,,UKHH,UK,,IHA,UK,11170,IT N,,,IHA,N49554410,E036181020,,00538,0,,227,WGE,OSNOVA,S,Simulation application continuation,UN,E0092,00538,73445,1512,SEEUD UKHHUK IHA   UK111170 IT N                   IHA N49554410E036181020     005380  227WGEOSNOVA                        ,SEEUD UKHHUK IHA   UK2S    UN                                             E009200538                                       
S,EEU,D,,UKHH,UK,,IHR,UK,11110,IT N,,,IHR,N49553670,E036163950,,00524,0,,307,WGE,OSNOVA,S,Simulation application continuation,UN,E0092,00524,73447,1512,SEEUD UKHHUK IHR   UK111110 IT N                   IHR N49553670E036163950     005240  307WGEOSNOVA                        ,SEEUD UKHHUK IHR   UK2S    UN                                             E009200524                                       
S,EEU,D,,UKKK,UK,,IKI,UK,11170,IT N,,,IKI,N50235990,E030262650,,00570,0,,227,WGE,ZHULIANY,S,Simulation application continuation,UN,E0084,00570,73449,1507,SEEUD UKKKUK IKI   UK111170 IT N                   IKI N50235990E030262650     005700  227WGEZHULIANY                      ,SEEUD UKKKUK IKI   UK2S    UN                                             E008400570                                       
S,EEU,D,,UKKK,UK,,IKV,UK,10830,IT N,,,IKV,N50240410,E030274450,,00594,0,,387,WGE,ZHULIANY,S,Simulation application continuation,UN,E0084,00594,73451,1507,SEEUD UKKKUK IKV   UK110830 IT N                   IKV N50240410E030274450     005940  387WGEZHULIANY                      ,SEEUD UKKKUK IKV   UK2S    UN                                             E008400594                                       
S,EEU,D,,UKLL,UK,,ILO,UK,10950,IT N,,,ILO,N49485400,E023565300,,01088,0,,127,WGE,LVIV,S,Simulation application continuation,UN,E0070,01088,73453,1812,SEEUD UKLLUK ILO   UK110950 IT N                   ILO N49485400E023565300     010880  127WGELVIV                          ,SEEUD UKLLUK ILO   UK2S    UN                                             E007001088                                       
S,EEU,D,,UKLL,UK,,ILV,UK,11030,IT N,,,ILV,N49480500,E023580600,,01083,0,,077,WGE,LVIV,S,Simulation application continuation,UN,E0070,01083,73455,1812,SEEUD UKLLUK ILV   UK111030 IT N                   ILV N49480500E023580600     010830  077WGELVIV                          ,SEEUD UKLLUK ILV   UK2S    UN                                             E007001083                                       
S,EEU,D,,UKOO,UK,,IOD,UK,10910,IT N,,,IOD,N46260640,E030400390,,00190,0,,133,WGE,ODESA,S,Simulation application continuation,UN,E0073,00190,73457,2107,SEEUD UKOOUK IOD   UK110910 IT N                   IOD N46260640E030400390     001900  133WGEODESA                         ,SEEUD UKOOUK IOD   UK2S    UN                                             E007300190                                       
S,EEU,D,,UKOO,UK,,IOE,UK,11110,IT N,,,IOE,N46245900,E030403310,,00183,1,,307,WGE,ODESA,S,Simulation application continuation,UN,E0073,00183,73459,2107,SEEUD UKOOUK IOE   UK111110 IT N                   IOE N46245900E030403310     001831  307WGEODESA                         ,SEEUD UKOOUK IOE   UK2S    UN                                             E007300183                                       
S,EEU,D,,ULAA,UL,,IAZ,UL,11030,ITDN,,,IAZ,N64360840,E040414650,,00100,0,02,299,WGE,TALAGI,S,Simulation application continuation,UN,E0183,00100,73461,2403,SEEUD ULAAUL IAZ   UL111030 ITDN                   IAZ N64360840E040414650     00100002299WGETALAGI                        ,SEEUD ULAAUL IAZ   UL2S    UN                                             E018300100                                       
S,EEU,D,,ULAA,UL,,IKM,UL,11170,ITDN,,,IKM,N64360300,E040441110,,00100,0,02,326,WGE,TALAGI,S,Simulation application continuation,UN,E0183,00100,73463,2403,SEEUD ULAAUL IKM   UL111170 ITDN                   IKM N64360300E040441110     00100002326WGETALAGI                        ,SEEUD ULAAUL IKM   UL2S    UN                                             E018300100                                       
S,EEU,D,,ULAM,UL,,IRK,UL,10950,ITDN,,,IRK,N67382450,E053083890,,00100,0,02,248,WGE,NARYAN-MAR,S,Simulation application continuation,UN,E0246,00100,73465,2403,SEEUD ULAMUL IRK   UL110950 ITDN                   IRK N67382450E053083890     00100002248WGENARYAN-MAR                    ,SEEUD ULAMUL IRK   UL2S    UN                                             E024600100                                       
S,EEU,D,,ULLI,UL,,IPK,UL,11190,ITDN,,,IPK,N59475200,E030132180,,00100,0,02,162,WGE,PULKOVO,S,Simulation application continuation,UN,E0119,00100,73467,2203,SEEUD ULLIUL IPK   UL111190 ITDN                   IPK N59475200E030132180     00100002162WGEPULKOVO                       ,SEEUD ULLIUL IPK   UL2S    UN                                             E011900100                                       
S,EEU,D,,ULLI,UL,,IPL,UL,11130,ITDN,,,IPL,N59480230,E030175090,,00100,0,02,323,WGE,PULKOVO,S,Simulation application continuation,UN,E0120,00100,73469,2304,SEEUD ULLIUL IPL   UL111130 ITDN                   IPL N59480230E030175090     00100002323WGEPULKOVO                       ,SEEUD ULLIUL IPL   UL2S    UN                                             E012000100                                       
S,EEU,D,,ULLI,UL,,IPO,UL,10890,ITDN,,,IPO,N59472320,E030163420,,00100,0,02,312,WGE,PULKOVO,S,Simulation application continuation,UN,E0119,00100,73471,2203,SEEUD ULLIUL IPO   UL110890 ITDN                   IPO N59472320E030163420     00100002312WGEPULKOVO                       ,SEEUD ULLIUL IPO   UL2S    UN                                             E011900100                                       
S,EEU,D,,ULLI,UL,,IPU,UL,11050,ITDN,,,IPU,N59483670,E030150580,,00100,0,02,118,WGE,PULKOVO,S,Simulation application continuation,UN,E0119,00100,73473,2304,SEEUD ULLIUL IPU   UL111050 ITDN                   IPU N59483670E030150580     00100002118WGEPULKOVO                       ,SEEUD ULLIUL IPU   UL2S    UN                                             E011900100                                       
S,EEU,D,,ULMK,UL,,IIO,UL,11050,ITDN,,,IIO,N67280780,E033341230,,00500,0,02,401,WGE,KHIBINY,S,Simulation application continuation,UN,E0174,00500,73475,2407,SEEUD ULMKUL IIO   UL111050 ITDN                   IIO N67280780E033341230     00500002401WGEKHIBINY                       ,SEEUD ULMKUL IIO   UL2S    UN                                             E017400500                                       
S,EEU,D,,ULMM,UL,,IRD,UL,10850,ITDN,,,IRD,N68462780,E032454050,,00300,0,02,422,WGE,MURMANSK,S,Simulation application continuation,UN,E0178,00300,73477,2505,SEEUD ULMMUL IRD   UL110850 ITDN                   IRD N68462780E032454050     00300002422WGEMURMANSK                      ,SEEUD ULMMUL IRD   UL2S    UN                                             E017800300                                       
S,EEU,D,,ULPB,UL,,IPD,UL,11070,ITDN,,,IPD,N61533640,E034093470,,00151,0,02,283,WGE,PETROZAVODSK,S,Simulation application continuation,UN,E0143,00151,73479,2504,SEEUD ULPBUL IPD   UL111070 ITDN                   IPD N61533640E034093470     00151002283WGEPETROZAVODSK                  ,SEEUD ULPBUL IPD   UL2S    UN                                             E014300151                                       
S,EEU,D,,UMIO,UM,,IBS,UM,11150,IT N,,,IBS,N54264500,E030183780,,00700,0,,232,WGE,ORSHA,S,Simulation application continuation,UN,E0097,00700,73481,2012,SEEUD UMIOUM IBS   UM111150 IT N                   IBS N54264500E030183780     007000  232WGEORSHA                         ,SEEUD UMIOUM IBS   UM2S    UN                                             E009700700                                       
S,EEU,D,,UMIO,UM,,IRS,UM,11090,IT N,,,IRS,N54260710,E030164390,,00700,0,,280,WGE,ORSHA,S,Simulation application continuation,UN,E0097,00700,73483,2012,SEEUD UMIOUM IRS   UM111090 IT N                   IRS N54260710E030164390     007000  280WGEORSHA                         ,SEEUD UMIOUM IRS   UM2S    UN                                             E009700700                                       
S,EEU,D,,UMKK,UM,,IFG,UM,11030,ITDN,,,IFG,N54531570,E020344140,,00043,0,02,079,WGE,KHRABROVO,S,Simulation application continuation,UN,E0074,00043,73485,2404,SEEUD UMKKUM IFG   UM111030 ITDN                   IFG N54531570E020344140     00043002079WGEKHRABROVO                     ,SEEUD UMKKUM IFG   UM2S    UN                                             E007400043                                       
S,EEU,D,,UMKK,UM,,IKR,UM,10950,ITDN,,,IKR,N54535150,E020365940,,00043,0,02,075,WGE,KHRABROVO,S,Simulation application continuation,UN,E0074,00043,73487,2404,SEEUD UMKKUM IKR   UM110950 ITDN                   IKR N54535150E020365940     00043002075WGEKHRABROVO                     ,SEEUD UMKKUM IKR   UM2S    UN                                             E007400043                                       
S,EEU,D,,UMMS,UM,,IMDL,UM,11070,ITDN,,,IMDL,N53541440,E028021610,,00643,0,02,320,WGE,MINSK-2,S,Simulation application continuation,UN,E0090,00643,73489,2107,SEEUD UMMSUM IMDL  UM111070 ITDN                   IMDLN53541440E028021610     00643002320WGEMINSK-2                       ,SEEUD UMMSUM IMDL  UM2S    UN                                             E009000643                                       
S,EEU,D,,UMMS,UM,,IMN,UM,11010,ITDN,,,IMN,N53525950,E028040720,,00677,0,02,271,WGE,MINSK-2,S,Simulation application continuation,UN,E0090,00677,73491,2107,SEEUD UMMSUM IMN   UM111010 ITDN                   IMN N53525950E028040720     00677002271WGEMINSK-2                       ,SEEUD UMMSUM IMN   UM2S    UN                                             E009000677                                       
S,EEU,D,,UNAA,UN,,IAB,UN,11030,ITDN,,,IAB,N53440410,E091224210,,00900,0,02,265,WGE,ABAKAN,S,Simulation application continuation,UN,E0031,00900,73493,2313,SEEUD UNAAUN IAB   UN111030 ITDN                   IAB N53440410E091224210     00900002265WGEABAKAN                        ,SEEUD UNAAUN IAB   UN2S    UN                                             E003100900                                       
S,EEU,D,,UNAA,UN,,IAK,UN,10990,ITDN,,,IAK,N53445830,E091232420,,00900,0,02,227,WGE,ABAKAN,S,Simulation application continuation,UN,E0031,00900,73495,2313,SEEUD UNAAUN IAK   UN110990 ITDN                   IAK N53445830E091232420     00900002227WGEABAKAN                        ,SEEUD UNAAUN IAK   UN2S    UN                                             E003100900                                       
S,EEU,D,,UNBB,UN,,IAR,UN,10870,ITDN,,,IAR,N53220630,E083331470,,00837,0,02,,WGE,MIKHAYLOVKA,S,Simulation application continuation,UN,E0071,00837,73497,2402,SEEUD UNBBUN IAR   UN110870 ITDN                   IAR N53220630E083331470     00837002   WGEMIKHAYLOVKA                   ,SEEUD UNBBUN IAR   UN2S    UN                                             E007100837                                       
S,EEU,D,,UNBG,UN,,IGO,UN,10990,IT N,,,IGO,N51583660,E085502490,,00984,0,,227,WGE,GORNO-ALTAISK,S,Simulation application continuation,UN,E0055,00984,73499,2306,SEEUD UNBGUN IGO   UN110990 IT N                   IGO N51583660E085502490     009840  227WGEGORNO-ALTAISK                 ,SEEUD UNBGUN IGO   UN2S    UN                                             E005500984                                       
S,EEU,D,,UNKL,UN,,IAJ,UN,11050,ITDN,,,IAJ,N56103670,E092281410,,01000,0,02,575,WGE,KRASNOYARSK,S,Simulation application continuation,UN,E0032,01000,73501,2501,SEEUD UNKLUN IAJ   UN111050 ITDN                   IAJ N56103670E092281410     01000002575WGEKRASNOYARSK                   ,SEEUD UNKLUN IAJ   UN2S    UN                                             E003201000                                       
S,EEU,D,,UNKL,UN,,IBK,UN,11170,ITDN,,,IBK,N56095900,E092305250,,01000,0,02,514,WGE,KRASNOYARSK,S,Simulation application continuation,UN,E0031,01000,73503,2501,SEEUD UNKLUN IBK   UN111170 ITDN                   IBK N56095900E092305250     01000002514WGEKRASNOYARSK                   ,SEEUD UNKLUN IBK   UN2S    UN                                             E003101000                                       
S,EEU,D,,UNKY,UN,,IKL,UN,10910,ITDN,,,IKL,N51394430,E094232190,,02165,0,01,,WGE,KYZYL,S,Simulation application continuation,UN,E0010,02165,73505,2102,SEEUD UNKYUN IKL   UN110910 ITDN                   IKL N51394430E094232190     02165001   WGEKYZYL                         ,SEEUD UNKYUN IKL   UN2S    UN                                             E001002165                                       
S,EEU,D,,UNNT,UN,,IGH,UN,11110,IT N,,,IGH,N55011280,E082361940,,00368,0,,166,WGE,TOLMACHEVO,S,Simulation application continuation,UN,E0084,00368,73507,2310,SEEUD UNNTUN IGH   UN111110 IT N                   IGH N55011280E082361940     003680  166WGETOLMACHEVO                    ,SEEUD UNNTUN IGH   UN2S    UN                                             E008400368                                       
S,EEU,D,,UNNT,UN,,IKT,UN,10850,IT N,,,IKT,N55005790,E082402220,,00368,0,,499,WGE,TOLMACHEVO,S,Simulation application continuation,UN,E0084,00368,73509,2310,SEEUD UNNTUN IKT   UN110850 IT N                   IKT N55005790E082402220     003680  499WGETOLMACHEVO                    ,SEEUD UNNTUN IKT   UN2S    UN                                             E008400368                                       
S,EEU,D,,UNNT,UN,,IRO,UN,11010,ITDN,,,IRO,N55004207,E082373831,,00368,0,02,303,WGE,TOLMACHEVO,S,Simulation application continuation,UN,E0084,00368,73511,2504,SEEUD UNNTUN IRO   UN111010 ITDN                   IRO N55004207E082373831     00368002303WGETOLMACHEVO                    ,SEEUD UNNTUN IRO   UN2S    UN                                             E008400368                                       
S,EEU,D,,UNNT,UN,,ISV,UN,10970,IT N,,,ISV,N55024820,E082355010,,00368,0,,301,WGE,TOLMACHEVO,S,Simulation application continuation,UN,E0084,00368,73513,2310,SEEUD UNNTUN ISV   UN110970 IT N                   ISV N55024820E082355010     003680  301WGETOLMACHEVO                    ,SEEUD UNNTUN ISV   UN2S    UN                                             E008400368                                       
