record_type,area_code,sec,icao,icao_code,sub,localizer_identifier,ils_category,localizer_frequency,runway_identifier,localizer_latitude,localizer_longitude,localizer_bearing,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_position_reference,glide_slope_position,localizer_width,glide_slope_angle,station_declination,glide_slope_height_lthr,glide_slope_elevation,supporting_facility_id,supporting_facility_icao,supporting_facility_section,supporting_facility_subsection,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123,changed_field_count,changed_fields
S,USA,P,KNPA,K7,I,INPA,1,10930,RW07L,N30213641,W087180720,0710,N30211039,W087193511,1200,,1073,0436,300,W0030,53,00020,,,,,SUSAP KNPAK7IINPA1   110930RW07LN30213641W0871807200710N30211039W0871935111200 10730436300W00305300020                     ,S,Simulation application continuation,SUSAP KNPAK7IINPA1   2S    U  N                    06800N                              140                                 ,4,"localizer_bearing,station_declination,glide_slope_height_lthr,primary_1_123"
S,USA,P,KNTD,K2,I,IRRG,1,10930,RW21,N34062203,W119081389,2120,N34074138,W119063740,1175,,0872,0327,300,E0120,46,00009,,,,,SUSAP KNTDK2IIRRG1   110930RW21 N34062203W1190813892120N34074138W1190637401175 08720327300E01204600009                     ,S,Simulation application continuation,SUSAP KNTDK2IIRRG1   2S    U  N                    22400N                              140                                 ,9,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_position,localizer_width,glide_slope_elevation,primary_1_123"
S,USA,P,KOAK,K2,I,IOAK,1,10990,RW28R,N37435455,W122133487,2780,N37432860,W122123061,1302,,0988,0593,300,E0140,53,00004,,,,,SUSAP KOAKK2IIOAK1   110990RW28RN37435455W1221334872780N37432860W1221230611302 09880593300E01405300004                     ,S,Simulation application continuation,SUSAP KOAKK2IIOAK1   2S    U  U                    29200N                              140                                 ,2,"glide_slope_position,primary_1_123"
S,USA,P,KOKK,K5,I,IOKK,1,10890,RW23,N40310871,W086041882,2300,N40314969,W086031795,1015,,0760,0571,300,W0050,44,00822,,,,,SUSAP KOKKK5IIOKK1   110890RW23 N40310871W0860418822300N40314969W0860317951015 07600571300W00504400822                     ,S,Simulation application continuation,SUSAP KOKKK5IIOKK1   2S    U  N                    22500N                              140                                 ,5,"localizer_latitude,localizer_longitude,glide_slope_longitude,localizer_position,primary_1_123"
S,USA,P,KPAH,K5,I,IPAH,1,10850,RW05,N37040623,W088454929,0450,N37031872,W088464147,1013,,1117,0000,298,W0010,56,00405,,,,,SUSAP KPAHK5IIPAH1   110850RW05 N37040623W0884549290450N37031872W0884641471013 11170000298W00105600405                     ,S,Simulation application continuation,SUSAP KPAHK5IIPAH1   2S    U  U                    04400N                              140                                 ,5,"localizer_latitude,localizer_longitude,localizer_position,localizer_width,primary_1_123"
S,USA,P,KPDX,K1,I,IVDG,1,11130,RW10L,N45345553,W122334686,1030,N45353976,W122353017,1010,,0946,0420,300,E0160,49,00031,,,,,SUSAP KPDXK1IIVDG1   111130RW10LN45345553W1223346861030N45353976W1223530171010 09460420300E01604900031                     ,S,Simulation application continuation,SUSAP KPDXK1IIVDG1   2S    U  U                    11900N                              140                                 ,3,"localizer_longitude,primary_1_123,cont#2_1_123"
S,USA,P,KPIA,K5,I,IGZX,1,10990,RW13,N40391999,W089405400,1290,N40401197,W089423492,1012,,1235,0378,300,W0020,56,00619,,,,,SUSAP KPIAK5IIGZX1   110990RW13 N40391999W0894054001290N40401197W0894234921012 12350378300W00205600619                     ,S,Simulation application continuation,SUSAP KPIAK5IIGZX1   2S    U  Y                    12700N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KPOC,K2,I,IPOC,1,11050,RW26L,N34053045,W117473173,2590,N34053395,W117463995,0497,,0320,0600,392,E0140,20,01004,,,,,SUSAP KPOCK2IIPOC1   111050RW26LN34053045W1174731732590N34053395W1174639950497 03200600392E01402001004                     ,S,Simulation application continuation,SUSAP KPOCK2IIPOC1   2S    U  U                    27300N                              140                                 ,1,cont#2_1_123
S,USA,P,KPSF,K6,I,IEIF,0,10830,RW26,N42252433,W073181235,2590,,,0956,,,0594,,W0150,,,,,,,SUSAP KPSFK6IIEIF0   110830RW26 N42252433W0731812352590                   0956     0594   W0150                            ,S,Simulation application continuation,SUSAP KPSFK6IIEIF0   2S    U  N                    24400N                                                                  ,3,"localizer_longitude,localizer_position,primary_1_123"
S,USA,P,KPWT,K1,I,IPWT,1,11110,RW20,N47285164,W122462489,1970,N47293893,W122453293,1005,,1044,0000,300,E0160,49,00437,,,,,SUSAP KPWTK1IIPWT1   111110RW20 N47285164W1224624891970N47293893W1224532931005 10440000300E01604900437                     ,S,Simulation application continuation,SUSAP KPWTK1IIPWT1   2S    U  U                    21300N                              140                                 ,8,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KRGK,K3,I,IRGK,1,11010,RW09,N44351984,W092281734,0910,N44351856,W092292765,1014,,0949,0600,300,E0020,50,00778,,,,,SUSAP KRGKK3IIRGK1   111010RW09 N44351984W0922817340910N44351856W0922927651014 09490600300E00205000778                     ,S,Simulation application continuation,SUSAP KRGKK3IIRGK1   2S    U  U                    09300N                              147                                 ,4,"glide_slope_longitude,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KSAW,K5,I,ISOU,1,11010,RW01,N46223214,W087232526,0130,N46202285,W087240221,5224,,0954,0300,300,W0040,50,01176,,,,,SUSAP KSAWK5IISOU1   111010RW01 N46223214W0872325260130N46202285W0872402215224 09540300300W00405001176                     ,S,Simulation application continuation,SUSAP KSAWK5IISOU1   2S    U  U                    00900N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KSBM,K5,I,IHEV,1,11070,RW22,N43453926,W087513928,2170,N43463605,W087504959,1010,,1009,0000,300,W0020,50,00735,,,,,SUSAP KSBMK5IIHEV1   111070RW22 N43453926W0875139282170N43463605W0875049591010 10090000300W00205000735                     ,S,Simulation application continuation,SUSAP KSBMK5IIHEV1   2S    U  U                    21500N                              140                                 ,7,"localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_width,glide_slope_elevation,primary_1_123,cont#2_1_123"
S,USA,P,KSLK,K6,I,ISLK,1,10890,RW23,N44224226,W074125409,2290,N44233477,W074120806,0801,,1099,0000,320,W0140,60,01657,,,,,SUSAP KSLKK6IISLK1   110890RW23 N44224226W0741254092290N44233477W0741208060801 10990000320W01406001657                     ,S,Simulation application continuation,SUSAP KSLKK6IISLK1   2S    U  N                    21500N                              140                                 ,2,"localizer_width,primary_1_123"
S,USA,P,KSPA,K7,I,ISPA,1,10910,RW05,N34552820,W081564939,0470,N34544143,W081573511,1013,,0798,0000,300,W0050,50,00794,,,,,SUSAP KSPAK7IISPA1   110910RW05 N34552820W0815649390470N34544143W0815735111013 07980000300W00505000794                     ,S,Simulation application continuation,SUSAP KSPAK7IISPA1   2S    U  U                    04200N                              140                                 ,8,"localizer_latitude,localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,localizer_width,glide_slope_elevation,primary_1_123"
S,USA,P,KSUS,K3,I,IFZU,1,11110,RW26L,N38392557,W090394796,2590,N38393737,W090382098,1044,,1051,0498,300,W0010,55,00458,,,,,SUSAP KSUSK3IIFZU1   111110RW26LN38392557W0903947962590N38393737W0903820981044 10510498300W00105500458                     ,S,Simulation application continuation,SUSAP KSUSK3IIFZU1   2S    U  N                    25800N                              140                                 ,5,"localizer_latitude,localizer_longitude,glide_slope_latitude,localizer_position,primary_1_123"
S,USA,P,KSUS,K3,I,ISUS,1,11055,RW08R,N38394440,W090375427,0790,N38392698,W090392139,0688,,1050,0490,300,W0010,55,00457,,,,,SUSAP KSUSK3IISUS1   111055RW08RN38394440W0903754270790N38392698W0903921390688 10500490300W00105500457                     ,S,Simulation application continuation,SUSAP KSUSK3IISUS1   2S    U  N                    07800N                              140                                 ,4,"localizer_latitude,glide_slope_latitude,glide_slope_longitude,primary_1_123"
S,USA,P,KSUX,K3,I,IOIQ,1,11130,RW13,N42232108,W096221688,1330,N42242289,W096234576,1185,,1050,0394,300,E0030,54,01087,,,,,SUSAP KSUXK3IIOIQ1   111130RW13 N42232108W0962216881330N42242289W0962345761185 10500394300E00305401087                     ,S,Simulation application continuation,SUSAP KSUXK3IIOIQ1   2S    U  N                    13600N                              140                                 ,2,"localizer_latitude,primary_1_123"
S,USA,P,KSUX,K3,I,ISUX,1,10930,RW31,N42244315,W096240501,3130,N42233283,W096224182,1426,,0974,0385,300,E0030,43,01092,,,,,SUSAP KSUXK3IISUX1   110930RW31 N42244315W0962405013130N42233283W0962241821426 09740385300E00304301092                     ,S,Simulation application continuation,SUSAP KSUXK3IISUX1   2S    U  N                    31600N                              140                                 ,2,"localizer_longitude,primary_1_123"
S,USA,P,KSYR,K6,I,IMRZ,1,10990,RW10,N43063396,W076051904,1000,N43062601,W076072014,1029,,1022,0400,300,W0130,55,00422,,,,,SUSAP KSYRK6IIMRZ1   110990RW10 N43063396W0760519041000N43062601W0760720141029 10220400300W01305500422                     ,S,Simulation application continuation,SUSAP KSYRK6IIMRZ1   2S    U  U                    08700N                              140                                 ,6,"localizer_longitude,glide_slope_latitude,glide_slope_longitude,localizer_position,glide_slope_elevation,primary_1_123"
S,USA,P,KSYR,K6,I,ISYR,2,10990,RW28,N43062893,W076075165,2800,N43063946,W076054643,1291,,0975,0389,300,W0130,60,00404,,,,,SUSAP KSYRK6IISYR2   110990RW28 N43062893W0760751652800N43063946W0760546431291 09750389300W01306000404                     ,S,Simulation application continuation,SUSAP KSYRK6IISYR2   2S    U  U                    26700N                              140                                 ,6,"localizer_latitude,localizer_longitude,glide_slope_latitude,localizer_position,primary_1_123,cont#2_1_123"
S,USA,P,KTEB,K6,I,ITEB,1,11175,RW06,N40512981,W074031187,0600,N40505783,W074040654,0296,,1022,0000,300,W0120,53,00004,,,,,SUSAP KTEBK6IITEB1   111175RW06 N40512981W0740311870600N40505783W0740406540296 10220000300W01205300004                     ,S,Simulation application continuation,SUSAP KTEBK6IITEB1   2S    U  U                    04800N                              140                                 ,5,"localizer_latitude,localizer_longitude,localizer_position,localizer_width,primary_1_123"
S,USA,P,KTEB,K6,I,ITJL,1,11015,RW19,N40501347,W074033776,1950,N40511017,W074033015,0586,,1058,0000,300,W0120,54,00005,,,,,SUSAP KTEBK6IITJL1   111015RW19 N40501347W0740337761950N40511017W0740330150586 10580000300W01205400005                     ,S,Simulation application continuation,SUSAP KTEBK6IITJL1   2S    U  U                    18300N                              140                                 ,6,"localizer_latitude,localizer_longitude,localizer_position,localizer_width,primary_1_123,cont#2_1_123"
S,USA,P,KTLH,K7,I,IPLQ,2,11190,RW27,N30232863,W084213512,2740,N30232539,W084200417,1013,,1051,0445,300,W0050,59,00042,,,,,SUSAP KTLHK7IIPLQ2   111190RW27 N30232863W0842135122740N30232539W0842004171013 10510445300W00505900042                     ,S,Simulation application continuation,SUSAP KTLHK7IIPLQ2   2S    U  N                    26900N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KTOA,K2,I,ITOA,1,11190,RW29R,N33483194,W118204882,2940,N33480969,W118200860,0476,,0880,0500,340,E0140,52,00092,,,,,SUSAP KTOAK2IITOA1   111190RW29RN33483194W1182048822940N33480969W1182008600476 08800500340E01405200092                     ,S,Simulation application continuation,SUSAP KTOAK2IITOA1   2S    U  U                    30800N                              140                                 ,1,cont#2_1_123
S,USA,P,KTPA,K7,I,IAMP,3,10890,RW01L,N27594479,W082322851,0070,N27575823,W082323659,0813,,1037,0339,300,W0050,54,00007,,,,,SUSAP KTPAK7IIAMP3   110890RW01LN27594479W0823228510070N27575823W0823236590813 10370339300W00505400007                     ,S,Simulation application continuation,SUSAP KTPAK7IIAMP3   2S    U  U                    00200N                              140                                 ,4,"localizer_longitude,glide_slope_latitude,glide_slope_elevation,primary_1_123"
S,USA,P,KTPA,K7,I,IJRT,1,10850,RW19R,N27573740,W082323284,1870,N27592646,W082323360,1051,,1051,0332,300,W0050,54,00017,,,,,SUSAP KTPAK7IIJRT1   110850RW19RN27573740W0823232841870N27592646W0823233601051 10510332300W00505400017                     ,S,Simulation application continuation,SUSAP KTPAK7IIJRT1   2S    U  U                    18200N                              140                                 ,3,"localizer_latitude,glide_slope_longitude,primary_1_123"
S,USA,P,KTPA,K7,I,ITPA,2,11030,RW19L,N27574097,W082314473,1870,N27590316,W082313744,1066,,1048,0428,300,W0050,51,00024,,,,,SUSAP KTPAK7IITPA2   111030RW19LN27574097W0823144731870N27590316W0823137441066 10480428300W00505100024                     ,S,Simulation application continuation,SUSAP KTPAK7IITPA2   2S    U  U                    18200N                              140                                 ,3,"glide_slope_longitude,localizer_position,primary_1_123"
S,USA,P,KTPA,K7,I,ITWJ,0,11195,RW01R,N27592390,W082314122,0070,,,1035,,,0430,,W0050,,,,,,,SUSAP KTPAK7IITWJ0   111195RW01RN27592390W0823141220070                   1035     0430   W0050                            ,S,Simulation application continuation,SUSAP KTPAK7IITWJ0   2S    U  U                    00200N                                                                  ,3,"localizer_latitude,localizer_position,primary_1_123"
S,USA,P,KTYQ,K5,I,ITYQ,1,11130,RW36,N40022800,W086150560,0020,N40011833,W086145962,1054,,1000,0600,300,W0030,53,00915,,,,,SUSAP KTYQK5IITYQ1   111130RW36 N40022800W0861505600020N40011833W0861459621054 10000600300W00305300915                     ,S,Simulation application continuation,SUSAP KTYQK5IITYQ1   2S    U  U                    35900N                              140                                 ,2,"glide_slope_longitude,primary_1_123"
S,USA,P,KUNI,K5,I,IUNI,1,10875,RW25,N39122876,W082141751,2470,N39124961,W082132301,0105,,0932,0600,300,W0060,49,00757,,,,,SUSAP KUNIK5IIUNI1   110875RW25 N39122876W0821417512470N39124961W0821323010105 09320600300W00604900757                     ,S,Simulation application continuation,SUSAP KUNIK5IIUNI1   2S    U  N                    24100N                              140                                 ,2,"glide_slope_height_lthr,primary_1_123"
S,USA,P,KVAD,K7,I,IMDG,1,10990,RW01R,N30590696,W083112680,0060,N30573359,W083112196,1250,,1121,0380,300,W0060,55,00202,,,,,SUSAP KVADK7IIMDG1   110990RW01RN30590696W0831126800060N30573359W0831121961250 11210380300W00605500202                     ,S,Simulation application continuation,SUSAP KVADK7IIMDG1   2S    U  N                    36000N                              140                                 ,4,"runway_identifier,localizer_bearing,station_declination,primary_1_123"
