record_type,area_code,sec,subsection_code,airport_icao,icao_code,sub,vor_ident,navaid_icao_code,vor_frequency,navaid_class,vor_latitude,vor_longitude,dme_ident,dme_latitude,dme_longitude,station_declination,dme_elevation,figure_of_merit,ils_dme_bias,frequency_protection,datum_code,vor_name,primary_1_123,cont#2_appl_code,cont#2_appl_label,cont#2_1_123
S,EUR,D,,,,,KWL,EG,10860,VDLW,N58573482,W002533821,,N58573482,W002533821,W0020,00065,1,,387,WGE,KIRKWALL,SEURD        KWL   EG110860VDLW N58573482W002533821    N58573482W002533821W0020000651  387WGEKIRKWALL                      ,S,Simulation application continuation,SEURD        KWL   EG2S    UN                                             W000800065                                       
S,EUR,D,,,,,LAG,ET,10825,TH,,,LAG,N53551150,E012171111,E0050,00190,2,,497,WGE,LAAGE,SEURD        LAG   ET110825 TH                     LAG N53551150E012171111E0050001902  497WGELAAGE                         ,S,Simulation application continuation,SEURD        LAG   ET2S    UN                                             E0049                                            
S,EUR,D,,,,,LAK,LQ,11530,VDL,N44562989,E017174550,,N44562989,E017174550,E0050,00409,1,,211,WGE,BANJA LUKA,SEURD        LAK   LQ111530VDL  N44562989E017174550    N44562989E017174550E0050004091  211WGEBANJA LUKA                    ,S,Simulation application continuation,SEURD        LAK   LQ2S    UN                                             E0050                                            
S,EUR,D,,,,,LAM,EG,11560,VDH,N51384569,E000090613,,N51384569,E000090613,E0010,00241,2,,342,WGE,LAMBOURNE,SEURD        LAM   EG111560VDH  N51384569E000090613    N51384569E000090613E0010002412  342WGELAMBOURNE                     ,S,Simulation application continuation,SEURD        LAM   EG2S    UN                                             E001100241                                       
S,EUR,D,,,,,LAP,LS,11065,DH,,,LAP,N46403450,E006244760,,04253,2,,351,WGE,LA PRAZ,SEURD        LAP   LS111065 DH                     LAP N46403450E006244760     042532  351WGELA PRAZ                       ,S,Simulation application continuation,SEURD        LAP   LS2S    UU                                             E0030                                            
S,EUR,D,,,,,LAR,LG,10900,TH,,,LAR,N39392520,E022303300,E0040,00224,2,,160,WGE,LARISSA,SEURD        LAR   LG110900 TH                     LAR N39392520E022303300E0040002242  160WGELARISSA                       ,S,Simulation application continuation,SEURD        LAR   LG2S    UN                                             E0052                                            
S,EUR,D,,,,,LAT,LI,11120,VDHW,N41322800,E012550500,,N41322790,E012550440,E0030,00079,2,,265,WGE,LATINA,SEURD        LAT   LI111120VDHW N41322800E012550500    N41322790E012550440E0030000792  265WGELATINA                        ,S,Simulation application continuation,SEURD        LAT   LI2S    UN                                             E004000079                                       
S,EUR,D,,,,,LAV,ES,11460,VDHA,N57392200,E012172350,,N57392200,E012172350,E0040,00587,2,,487,WGE,LANDVETTER (GOTEBORG),SEURD        LAV   ES111460VDHA N57392200E012172350    N57392200E012172350E0040005872  487WGELANDVETTER (GOTEBORG)         ,S,Simulation application continuation,SEURD        LAV   ES2S    UN                                             E005300587                                       
S,EUR,D,,,,,LBL,LJ,11720,VDL,N46141860,E014254280,,N46141860,E014254280,E0050,01342,1,,201,WGE,LJUBLJANA,SEURD        LBL   LJ111720VDL  N46141860E014254280    N46141860E014254280E0050013421  201WGELJUBLJANA                     ,S,Simulation application continuation,SEURD        LBL   LJ2S    UU                                             E0047                                            
S,EUR,D,,,,,LBU,ED,10920,VDHW,N48544671,E009202482,,N48544671,E009202482,E0020,01052,2,,490,WGE,LUBURG,SEURD        LBU   ED110920VDHW N48544671E009202482    N48544671E009202482E0020010522  490WGELUBURG                        ,S,Simulation application continuation,SEURD        LBU   ED2S    UN                                             E0037                                            
S,EUR,D,,,,,LC,LF,10930,DL,,,LC,N43230765,E006225260,,00258,1,,123,WGE,LE CANNET,SEURD        LC    LF110930 DL                     LC  N43230765E006225260     002581  123WGELE CANNET                     ,S,Simulation application continuation,SEURD        LC    LF2S    UN                                             E0029                                            
S,EUR,D,,,,,LCC,LI,11280,VTH,N40145030,E018075070,,N40145080,E018074780,E0040,00233,2,,188,WGE,LECCE,SEURD        LCC   LI111280VTH  N40145030E018075070    N40145080E018074780E0040002332  188WGELECCE                         ,S,Simulation application continuation,SEURD        LCC   LI2S    UU                                             E004700233                                       
S,EUR,D,,,,,LCH,ET,10880,TH,,,LCH,N48112555,E010513237,E0040,01841,2,,201,WGE,LECHFELD,SEURD        LCH   ET110880 TH                     LCH N48112555E010513237E0040018412  201WGELECHFELD                      ,S,Simulation application continuation,SEURD        LCH   ET2S    UN                                             E0041                                            
S,EUR,D,,,,,LDL,LS,11590,DH,,,LDL,N46252860,E006055630,,05517,2,,230,WGE,LA DOLE,SEURD        LDL   LS111590 DH                     LDL N46252860E006055630     055172  230WGELA DOLE                       ,S,Simulation application continuation,SEURD        LDL   LS2S    UN                                             E0029                                            
S,EUR,D,,,,,LDV,LF,11515,TH,,,LDV,N48314180,W004092270,W0010,00377,2,,452,WGE,LANDIVISIAU,SEURD        LDV   LF111515 TH                     LDV N48314180W004092270W0010003772  452WGELANDIVISIAU                   ,S,Simulation application continuation,SEURD        LDV   LF2S    UN                                             W0001                                            
S,EUR,D,,,,,LEE,EG,11260,TL,,,LEE,N54170230,W001313080,W0000,00132,1,,298,WGE,LEEMING,SEURD        LEE   EG111260 TL                     LEE N54170230W001313080W0000001321  298WGELEEMING                       ,S,Simulation application continuation,SEURD        LEE   EG2S    UN                                             E0003                                            
S,EUR,D,,,,,LEF,LG,10985,VDL,N38034004,E023333020,,N38034004,E023333020,E0050,00060,1,,309,WGE,ELEFSIS,SEURD        LEF   LG110985VDL  N38034004E023333020    N38034004E023333020E0050000601  309WGEELEFSIS                       ,S,Simulation application continuation,SEURD        LEF   LG2S    UN                                             E0051                                            
S,EUR,D,,,,,LEG,ED,11585,VDLW,N51260977,E012282493,,N51260977,E012282493,E0030,00484,1,,,WGE,LEIPZIG,SEURD        LEG   ED111585VDLW N51260977E012282493    N51260977E012282493E0030004841     WGELEIPZIG                       ,S,Simulation application continuation,SEURD        LEG   ED2S    UN                                             E0047                                            
S,EUR,D,,,,,LEQ,LF,10900,VDL,N50334240,E003052100,,N50334240,E003052100,E0010,00163,1,,371,WGE,LILLE LESQUIN,SEURD        LEQ   LF110900VDL  N50334240E003052100    N50334240E003052100E0010001631  371WGELILLE LESQUIN                 ,S,Simulation application continuation,SEURD        LEQ   LF2S    UU                                             E002100163                                       
S,EUR,D,,,,,LGH,LF,11165,VDHW,N43543840,W000294170,,N43543840,W000294170,E0000,00222,2,,350,WGE,MARSAN (MONT-DE-MARSAN),SEURD        LGH   LF111165VDHW N43543840W000294170    N43543840W000294170E0000002222  350WGEMARSAN (MONT-DE-MARSAN)       ,S,Simulation application continuation,SEURD        LGH   LF2S    UN                                             E001300222                                       
S,EUR,D,,,,,LGL,LF,11270,VDHW,N48472620,E000314900,,N48472620,E000314900,E0000,00971,2,,567,WGE,L'AIGLE,SEURD        LGL   LF111270VDHW N48472620E000314900    N48472620E000314900E0000009712  567WGEL'AIGLE                       ,S,Simulation application continuation,SEURD        LGL   LF2S    UN                                             E001400971                                       
S,EUR,D,,,,,LIE,EB,11385,DH,,,LIE,N50420321,E005325796,,00700,2,,216,WGE,LIEGE,SEURD        LIE   EB111385 DH                     LIE N50420321E005325796     007002  216WGELIEGE                         ,S,Simulation application continuation,SEURD        LIE   EB2S    UN                                             E0028                                            
S,EUR,D,,,,,LIN,LI,11225,VDLW,N45274050,E009163100,,N45274120,E009162780,E0030,00387,1,,279,WGE,LINATE (MILAN),SEURD        LIN   LI111225VDLW N45274050E009163100    N45274120E009162780E0030003871  279WGELINATE (MILAN)                ,S,Simulation application continuation,SEURD        LIN   LI2S    UN                                             E003600387                                       
S,EUR,D,,,,,LIS,LP,11480,VDHW,N38531590,W009094610,,N38531560,W009094580,W0020,01100,2,,542,WGE,LISBON,SEURD        LIS   LP111480VDHW N38531590W009094610    N38531560W009094580W0020011002  542WGELISBON                        ,S,Simulation application continuation,SEURD        LIS   LP2S    UN                                             W001101100                                       
S,EUR,D,,,,,LKH,EG,11020,TL,,,LKH,N52242309,E000325264,E0010,00043,1,,,WGE,LAKENHEATH,SEURD        LKH   EG111020 TL                     LKH N52242309E000325264E0010000431     WGELAKENHEATH                    ,S,Simulation application continuation,SEURD        LKH   EG2S    UN                                             E0012                                            
S,EUR,D,,,,,LLE,LE,11360,VDLW,N41434720,E000313860,,N41434720,E000313860,E0010,01181,1,,408,WGE,ILERDA,SEURD        LLE   LE111360VDLW N41434720E000313860    N41434720E000313860E0010011811  408WGEILERDA                        ,S,Simulation application continuation,SEURD        LLE   LE2S    UN                                             E001601181                                       
S,EUR,D,,,,,LM,LP,11230,V HW,N38470210,W027061580,,,,W0100,,2,,,WGE,LAJES,SEURD        LM    LP111230V HW N38470210W027061580                       W0100     2     WGELAJES                         ,S,Simulation application continuation,SEURD        LM    LP2S    UN                                             W0075                                            
S,EUR,D,,,,,LMB,LF,11180,V HW,N43280000,W000010630,,,,E0010,,2,,,WGE,LEMBEYE,SEURD        LMB   LF111180V HW N43280000W000010630                       E0010     2     WGELEMBEYE                       ,S,Simulation application continuation,SEURD        LMB   LF2S    UN                                             E001400980                                       
S,EUR,D,,,,,LME,EK,11535,DH,,,LME,N55593400,E008211600,,00076,2,,217,WGE,LEMME,SEURD        LME   EK111535 DH                     LME N55593400E008211600     000762  217WGELEMME                         ,S,Simulation application continuation,SEURD        LME   EK2S    UN                                             E0038                                            
S,EUR,D,,,,,LMG,LF,11450,VDHW,N45485730,E001013210,,N45485730,E001013210,E0010,01375,2,,293,WGE,LIMOGES,SEURD        LMG   LF111450VDHW N45485730E001013210    N45485730E001013210E0010013752  293WGELIMOGES                       ,S,Simulation application continuation,SEURD        LMG   LF2S    UN                                             E001601375                                       
S,EUR,D,,,,,LMO,LG,10920,VDHW,N39551034,E025141388,,N39551034,E025141388,E0060,00035,2,,216,WGE,LIMNOS,SEURD        LMO   LG110920VDHW N39551034E025141388    N39551034E025141388E0060000352  216WGELIMNOS                        ,S,Simulation application continuation,SEURD        LMO   LG2S    UN                                             E0055                                            
S,EUR,D,,,,,LMT,LI,11250,VDLW,N38541600,E016155600,,N38541640,E016155610,E0040,00079,1,,246,WGE,LAMEZIA,SEURD        LMT   LI111250VDLW N38541600E016155600    N38541640E016155610E0040000791  246WGELAMEZIA                       ,S,Simulation application continuation,SEURD        LMT   LI2S    UN                                             E004300079                                       
S,EUR,D,,,,,LND,ED,11350,DL,,,LND,N51260353,E012133254,,00446,1,,195,WGE,SCHKEUDITZ NORTH(LEIPZIG-HALLE,SEURD        LND   ED111350 DL                     LND N51260353E012133254     004461  195WGESCHKEUDITZ NORTH(LEIPZIG-HALLE,S,Simulation application continuation,SEURD        LND   ED2S    UU                                             E0046                                            
S,EUR,D,,,,,LND,EG,11420,VDH,N50081054,W005381306,,N50081054,W005381306,W0010,00760,2,,549,WGE,LAND'S END,SEURD        LND   EG111420VDH  N50081054W005381306    N50081054W005381306W0010007602  549WGELAND'S END                    ,S,Simulation application continuation,SEURD        LND   EG2S    UN                                             W000700760                                       
S,EUR,D,,,,,LNO,EB,11280,VDH,N50350900,E005423700,,N50350900,E005423700,E0020,00900,2,,243,WGE,OLNO,SEURD        LNO   EB111280VDH  N50350900E005423700    N50350900E005423700E0020009002  243WGEOLNO                          ,S,Simulation application continuation,SEURD        LNO   EB2S    UN                                             E0028                                            
S,EUR,D,,,,,LNZ,LO,11660,VDHW,N48134696,E014061136,,N48134689,E014061195,E0040,01145,2,,335,WGE,LINZ,SEURD        LNZ   LO111660VDHW N48134696E014061136    N48134689E014061195E0040011452  335WGELINZ                          ,S,Simulation application continuation,SEURD        LNZ   LO2S    UN                                             E0048                                            
